autobahn,parking_id,title,subtitle,description,latitude,longitude,is_blocked,lorry_parking_feature_icons,extent,direction
A4,DE-SN-000050,A4 | undefined,Oberlausitz S,PKW Stellplätze: 76 LKW Stellplätze: 40,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Docstop', 'style': '', 'icon': 'almofont almo-docstop'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A4,DE-SN-000005,A4 | undefined,Löbauer Wasser N,PKW Stellplätze: 22 LKW Stellplätze: 10,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A4,DE-SN-000004,A4 | undefined,Löbauer Wasser S,PKW Stellplätze: 22 LKW Stellplätze: 10,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A4,DE-SN-001101,A4 | undefined,Am Wacheberg Nord,PKW Stellplätze: 20 LKW Stellplätze: 8,,,false,[],,
A4,DE-SN-000019,A4 | undefined,Am Wacheberg Süd,PKW Stellplätze: 20 LKW Stellplätze: 8,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A4,DE-SN-000066,A4 | undefined,Wiesaer Forst S,PKW Stellplätze: 20 LKW Stellplätze: 8,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A4,DE-SN-000065,A4 | undefined,Wiesaer Forst N,PKW Stellplätze: 20 LKW Stellplätze: 8,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A4,DE-SN-000040,A4 | undefined,An der Neiße Süd,PKW Stellplätze: 50 LKW Stellplätze: 72,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A4,DE-SN-000039,A4 | undefined,An der Neiße Nord,PKW Stellplätze: 59 LKW Stellplätze: 65,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005680,A5 | undefined,Weil am Rhein O,PKW Stellplätze: 36 LKW Stellplätze: 54,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Faxgerät', 'style': '', 'icon': 'fa fa-fax'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Telefon', 'style': '', 'icon': 'fa fa-phone-square'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}]",,
A5,DE-BW-005675,A5 | undefined,Krebsbach,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-004530,A5 | undefined,Rheinaue,PKW Stellplätze: 16 LKW Stellplätze: 5,,,false,[],,
A5,DE-BW-005160,A5 | undefined,Bad Bellingen,PKW Stellplätze: 75 LKW Stellplätze: 69,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Faxgerät', 'style': '', 'icon': 'fa fa-fax'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Telefon', 'style': '', 'icon': 'fa fa-phone-square'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}]",,
A5,DE-BW-005165,A5 | undefined,Fischergrund,PKW Stellplätze: 0 LKW Stellplätze: 7,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005665,A5 | undefined,Galgenloch,PKW Stellplätze: 0 LKW Stellplätze: 9,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005660,A5 | undefined,Weidengrien,PKW Stellplätze: 0 LKW Stellplätze: 9,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005155,A5 | undefined,Blauenblick,PKW Stellplätze: 0 LKW Stellplätze: 14,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005150,A5 | undefined,Neuenburg-West,PKW Stellplätze: 0 LKW Stellplätze: 21,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005655,A5 | undefined,Neuenburg-Ost,PKW Stellplätze: 19 LKW Stellplätze: 26,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005145,A5 | undefined,Streitkopf,PKW Stellplätze: 5 LKW Stellplätze: 27,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005650,A5 | undefined,Köpfle,PKW Stellplätze: 0 LKW Stellplätze: 7,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005140,A5 | undefined,Sandbuck,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005645,A5 | undefined,Neustock,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005135,A5 | undefined,Hardt,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,[],,
A5,DE-BW-005640,A5 | undefined,Seltenbach,PKW Stellplätze: 0 LKW Stellplätze: 7,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005635,A5 | undefined,Breisgau O,PKW Stellplätze: 0 LKW Stellplätze: 80,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Faxgerät', 'style': '', 'icon': 'fa fa-fax'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Telefon', 'style': '', 'icon': 'fa fa-phone-square'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A5,DE-BW-005630,A5 | undefined,Schlatthof,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005130,A5 | undefined,Moos,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005125,A5 | undefined,Schauinsland W,PKW Stellplätze: 42 LKW Stellplätze: 12,,,false,"[{'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Restaurant/Kleinraststätte', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Docstop', 'style': '', 'icon': 'almofont almo-docstop'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Telefon', 'style': '', 'icon': 'fa fa-phone-square'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A5,DE-BW-005625,A5 | undefined,Hölzle,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005120,A5 | undefined,Glotter,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005115,A5 | undefined,Berschig,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005620,A5 | undefined,Ferner,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005105,A5 | undefined,Kreuzfeld,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005110,A5 | undefined,Elz,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005615,A5 | undefined,Ziegelei,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005610,A5 | undefined,Erlenspitz,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005605,A5 | undefined,Mahlberg O,PKW Stellplätze: 68 LKW Stellplätze: 29,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Faxgerät', 'style': '', 'icon': 'fa fa-fax'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Telefon', 'style': '', 'icon': 'fa fa-phone-square'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A5,DE-BW-005100,A5 | undefined,Mahlberg W,PKW Stellplätze: 90 LKW Stellplätze: 64,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Faxgerät', 'style': '', 'icon': 'fa fa-fax'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Telefon', 'style': '', 'icon': 'fa fa-phone-square'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A5,DE-BW-005600,A5 | undefined,Limbruck,PKW Stellplätze: 0 LKW Stellplätze: 9,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005095,A5 | undefined,Kürzell,PKW Stellplätze: 0 LKW Stellplätze: 10,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005595,A5 | undefined,Gerstenmatt,PKW Stellplätze: 0 LKW Stellplätze: 9,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005090,A5 | undefined,Unditz,PKW Stellplätze: 38 LKW Stellplätze: 18,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005590,A5 | undefined,Schutter,PKW Stellplätze: 13 LKW Stellplätze: 17,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005585,A5 | undefined,Korb,PKW Stellplätze: 0 LKW Stellplätze: 9,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A5,DE-BW-005085,A5 | undefined,Höfen,PKW Stellplätze: 0 LKW Stellplätze: 9,,,false,[],,
A5,DE-BW-005080,A5 | undefined,Gottswald,PKW Stellplätze: 32 LKW Stellplätze: 18,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005580,A5 | undefined,Waldmatten,PKW Stellplätze: 50 LKW Stellplätze: 21,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005575,A5 | undefined,Renchtal O,PKW Stellplätze: 74 LKW Stellplätze: 50,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Docstop', 'style': '', 'icon': 'almofont almo-docstop'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Faxgerät', 'style': '', 'icon': 'fa fa-fax'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Telefon', 'style': '', 'icon': 'fa fa-phone-square'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A5,DE-BW-005075,A5 | undefined,Renchtal W,PKW Stellplätze: 96 LKW Stellplätze: 41,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Docstop', 'style': '', 'icon': 'almofont almo-docstop'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Faxgerät', 'style': '', 'icon': 'fa fa-fax'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Telefon', 'style': '', 'icon': 'fa fa-phone-square'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A5,DE-BW-005570,A5 | undefined,Brachfeld,PKW Stellplätze: 50 LKW Stellplätze: 33,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005070,A5 | undefined,Feldmatt,PKW Stellplätze: 51 LKW Stellplätze: 34,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005065,A5 | undefined,Oberfeld,PKW Stellplätze: 52 LKW Stellplätze: 39,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005565,A5 | undefined,Bühl O,PKW Stellplätze: 125 LKW Stellplätze: 130,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Faxgerät', 'style': '', 'icon': 'fa fa-fax'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Telefon', 'style': '', 'icon': 'fa fa-phone-square'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A5,DE-BW-005060,A5 | undefined,Baden-Baden W,PKW Stellplätze: 166 LKW Stellplätze: 138,,,false,"[{'description': 'Motel/Hotel', 'style': '', 'icon': 'almofont almo-hotel'}, {'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Docstop', 'style': '', 'icon': 'almofont almo-docstop'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Faxgerät', 'style': '', 'icon': 'fa fa-fax'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Telefon', 'style': '', 'icon': 'fa fa-phone-square'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A5,DE-BW-005560,A5 | undefined,Schleifweg,PKW Stellplätze: 14 LKW Stellplätze: 14,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005055,A5 | undefined,Silbergrund,PKW Stellplätze: 0 LKW Stellplätze: 14,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A5,DE-BW-005555,A5 | undefined,"RA A5 km 619,3 O",PKW Stellplätze: 0 LKW Stellplätze: 7,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
